2025|3|2|1|4464|31
2025|3|3|1|4464|31
2025|3|4|1|744|31
2025|3|5|1|744|31
2025|3|6|1|744|31
2025|3|8|1|744|31
2025|3|12|1|744|31
2025|4|1|1|4320|30
2025|4|2|1|4320|30
2025|4|3|1|4320|30
2025|4|4|1|720|30
2025|4|5|1|720|30
2025|4|6|1|720|30
2025|4|8|1|720|30
2025|4|12|1|720|30
2024|7|1|2|1077|8
2024|7|2|2|1077|8
2024|7|3|2|1077|8
2024|7|4|2|179|8
2024|7|5|2|179|8
2024|7|6|2|179|8
2024|7|8|2|179|8
2024|7|12|2|179|8
2024|8|1|2|4454|31
2024|8|2|2|4454|31
2024|8|3|2|4454|31
2024|8|4|2|743|31
2024|8|5|2|743|31
2024|8|6|2|743|31
2024|8|8|2|743|31
2024|8|12|2|743|31
2024|9|1|2|4312|30
2024|9|2|2|4312|30
2024|9|3|2|4312|30
2024|9|4|2|720|30
2024|9|5|2|720|30
2024|9|6|2|720|30
2024|9|8|2|720|30
2024|9|12|2|720|30
2024|10|1|2|4439|31
2024|10|2|2|4439|31
2024|10|3|2|4439|31
2024|10|4|2|740|31
2024|10|5|2|740|31
2024|10|6|2|740|31
2024|10|8|2|740|31
2024|10|12|2|740|31
2024|11|1|2|4306|30
2024|11|2|2|4306|30
2024|11|3|2|4306|30
2024|11|4|2|719|30
2024|11|5|2|719|30
2024|11|6|2|719|30
2024|11|8|2|719|30
2024|11|12|2|719|30
2024|12|1|2|4449|31
2024|12|2|2|4449|31
2024|12|3|2|4449|31
2024|12|4|2|744|31
2024|12|5|2|744|31
2024|12|6|2|744|31
2024|12|8|2|744|31
2024|12|12|2|744|31
2025|1|1|2|4460|31
2025|1|2|2|4460|31
2025|1|3|2|4460|31
2025|1|4|2|744|31
2025|1|5|2|744|31
2025|1|6|2|744|31
2025|1|8|2|744|31
2025|1|12|2|744|31
2025|2|1|2|4032|28
2025|2|2|2|4032|28
2025|2|3|2|4032|28
2025|2|4|2|672|28
2025|2|5|2|672|28
2025|2|6|2|672|28
2025|2|8|2|672|28
2025|2|12|2|672|28
2025|3|1|2|2238|16
2025|3|2|2|2238|16
2025|3|3|2|2238|16
2025|3|4|2|374|16
2025|3|5|2|374|16
2025|3|6|2|374|16
2025|3|8|2|374|16
2025|3|12|2|374|16
2024|7|1|3|302|7
2024|7|2|3|302|7
2024|7|3|3|302|7
2024|7|4|3|55|7
2024|7|5|3|55|7
2024|7|6|3|55|7
2024|7|8|3|55|7
2024|7|12|3|55|7
2024|8|1|3|1701|31
2024|8|2|3|1701|31
2024|8|3|3|1701|31
2024|8|4|3|284|31
2024|8|5|3|284|31
2024|8|6|3|284|31
2024|8|8|3|284|31
2024|8|12|3|284|31
2024|9|1|3|2000|30
2024|9|2|3|2000|30
2024|9|3|3|2000|30
2024|9|4|3|324|30
2024|9|5|3|324|30
2024|9|6|3|324|30
2024|9|8|3|324|30
2024|9|12|3|324|30
2024|10|1|3|1645|31
2024|10|2|3|1645|31
2024|10|3|3|1645|31
2024|10|4|3|278|31
2024|10|5|3|278|31
2024|10|6|3|278|31
2024|10|8|3|278|31
2024|10|12|3|278|31
2024|11|1|3|2602|29
2024|11|2|3|2602|29
2024|11|3|3|2602|29
2024|11|4|3|434|29
2024|11|5|3|434|29
2024|11|6|3|434|29
2024|11|8|3|434|29
2024|11|12|3|434|29
2024|12|1|3|242|5
2024|12|2|3|242|5
2024|12|3|3|242|5
2024|12|4|3|41|5
2024|12|5|3|41|5
2024|12|6|3|41|5
2024|12|8|3|41|5
2024|12|12|3|41|5
2025|1|1|3|3207|31
2025|1|2|3|3207|31
2025|1|3|3|3207|31
2025|1|4|3|539|31
2025|1|5|3|539|31
2025|1|6|3|539|31
2025|1|8|3|539|31
2025|1|12|3|539|31
2025|2|1|3|4032|28
2025|2|2|3|4032|28
2025|2|3|3|4032|28
2025|2|4|3|672|28
2025|2|5|3|672|28
2025|2|6|3|672|28
2025|2|8|3|672|28
2025|2|12|3|672|28
2025|3|1|3|2281|16
2025|3|2|3|2281|16
2025|3|3|3|2281|16
2025|3|4|3|381|16
2025|3|5|3|381|16
2025|3|6|3|381|16
2025|3|8|3|381|16
2025|3|12|3|381|16
2024|3|1|6|1087|8
2024|3|2|6|1087|8
2024|3|3|6|1087|8
2024|3|4|6|181|8
2024|3|5|6|181|8
2024|3|6|6|181|8
2024|3|8|6|181|8
2024|4|1|6|4320|30
2024|4|2|6|4320|30
2024|4|3|6|4320|30
2024|4|4|6|720|30
2024|4|5|6|720|30
2024|4|6|6|720|30
2024|4|8|6|720|30
2024|5|1|6|2181|31
2024|5|2|6|2181|31
2024|5|3|6|2181|31
2024|5|4|6|369|31
2024|5|5|6|369|31
2024|5|6|6|369|31
2024|5|8|6|369|31
2024|6|1|6|3337|30
2024|6|2|6|3337|30
2024|6|3|6|3337|30
2024|6|4|6|559|30
2024|6|5|6|559|30
2024|6|6|6|559|30
2024|6|8|6|559|30
2024|7|1|6|3840|31
2024|7|2|6|3840|31
2024|7|3|6|3840|31
2024|7|4|6|644|31
2024|7|5|6|644|31
2024|7|6|6|644|31
2024|7|8|6|644|31
2024|8|1|6|4464|31
2024|8|2|6|4464|31
2024|8|3|6|4464|31
2024|8|4|6|744|31
2024|8|5|6|744|31
2024|8|6|6|744|31
2024|8|8|6|744|31
2024|9|1|6|4318|30
2024|9|2|6|4318|30
2024|9|3|6|4318|30
2024|9|4|6|720|30
2024|9|5|6|720|30
2024|9|6|6|720|30
2024|9|8|6|720|30
2024|10|1|6|4464|31
2024|10|2|6|4464|31
2024|10|3|6|4464|31
2024|10|4|6|744|31
2024|10|5|6|744|31
2024|10|6|6|744|31
2024|10|8|6|744|31
2024|11|1|6|4060|30
2024|11|2|6|4060|30
2024|11|3|6|4060|30
2024|11|4|6|679|30
2024|11|5|6|679|30
2024|11|6|6|679|30
2024|11|8|6|679|30
2024|12|1|6|4233|31
2024|12|2|6|4233|31
2024|12|3|6|4233|31
2024|12|4|6|706|31
2024|12|5|6|706|31
2024|12|6|6|706|31
2024|12|8|6|706|31
2025|1|1|6|4300|31
2025|1|2|6|4300|31
2025|1|3|6|4300|31
2025|1|4|6|720|31
2025|1|5|6|720|31
2025|1|6|6|720|31
2025|1|8|6|720|31
2025|2|1|6|3361|28
2025|2|2|6|3361|28
2025|2|3|6|3361|28
2025|2|4|6|567|28
2025|2|5|6|567|28
2025|2|6|6|567|28
2025|2|8|6|567|28
2025|3|1|6|3933|31
2025|3|2|6|3933|31
2025|3|3|6|3933|31
2025|3|4|6|665|31
2025|3|5|6|665|31
2025|3|6|6|665|31
2025|3|8|6|665|31
2025|4|1|6|1219|9
2025|4|2|6|1219|9
2025|4|3|6|1219|9
2025|4|4|6|206|9
2025|4|5|6|206|9
2025|4|6|6|206|9
2025|4|8|6|206|9
2024|1|1|7|4464|31
2024|1|2|7|4464|31
2024|1|3|7|4464|31
2024|1|4|7|744|31
2024|1|5|7|744|31
2024|1|6|7|744|31
2024|1|8|7|744|31
2024|2|1|7|4136|29
2024|2|2|7|4136|29
2024|2|3|7|4136|29
2024|2|4|7|690|29
2024|2|5|7|690|29
2024|2|6|7|690|29
2024|2|8|7|690|29
2024|3|1|7|2041|15
2024|3|2|7|2041|15
2024|3|3|7|2041|15
2024|3|4|7|340|15
2024|3|5|7|340|15
2024|3|6|7|340|15
2024|3|8|7|340|15
2024|6|1|7|1806|13
2024|6|2|7|1806|13
2024|6|3|7|1806|13
2024|6|4|7|301|13
2024|6|5|7|301|13
2024|6|6|7|301|13
2024|6|8|7|301|13
2024|7|1|7|4456|31
2024|7|2|7|4456|31
2024|7|3|7|4456|31
2024|7|4|7|742|31
2024|7|5|7|742|31
2024|7|6|7|742|31
2024|7|8|7|742|31
2024|8|1|7|4464|31
2024|8|2|7|4464|31
2024|8|3|7|4464|31
2024|8|4|7|744|31
2024|8|5|7|744|31
2024|8|6|7|744|31
2024|8|8|7|744|31
2024|9|1|7|4320|30
2024|9|2|7|4320|30
2024|9|3|7|4320|30
2024|9|4|7|720|30
2024|9|5|7|720|30
2024|9|6|7|720|30
2024|9|8|7|720|30
2024|10|1|7|4464|31
2024|10|2|7|4464|31
2024|10|3|7|4464|31
2024|10|4|7|744|31
2024|10|5|7|744|31
2024|10|6|7|744|31
2024|10|8|7|744|31
2024|11|1|7|4320|30
2024|11|2|7|4320|30
2024|11|3|7|4320|30
2024|11|4|7|720|30
2024|11|5|7|720|30
2024|11|6|7|720|30
2024|11|8|7|720|30
2024|12|1|7|4463|31
2024|12|2|7|4463|31
2024|12|3|7|4463|31
2024|12|4|7|744|31
2024|12|5|7|744|31
2024|12|6|7|744|31
2024|12|8|7|744|31
2025|1|1|7|2774|20
2025|1|2|7|2774|20
2025|1|3|7|2774|20
2025|1|4|7|463|20
2025|1|5|7|463|20
2025|1|6|7|463|20
2025|1|8|7|463|20
2025|4|1|7|3936|28
2025|4|2|7|3936|28
2025|4|3|7|3936|28
2025|4|4|7|655|28
2025|4|5|7|655|28
2025|4|6|7|655|28
2025|4|8|7|655|28
2024|2|1|9|1|1
2024|2|7|9|1|1
2024|2|8|9|1|1
2024|6|1|12|806|6
2024|6|2|12|806|6
2024|6|3|12|806|6
2024|6|4|12|134|6
2024|6|5|12|134|6
2024|6|6|12|134|6
2024|6|8|12|134|6
2024|6|12|12|134|6
2024|7|1|12|4462|31
2024|7|2|12|4462|31
2024|7|3|12|4462|31
2024|7|4|12|744|31
2024|7|5|12|744|31
2024|7|6|12|744|31
2024|7|8|12|744|31
2024|7|12|12|744|31
2024|8|1|12|4464|31
2024|8|2|12|4464|31
2024|8|3|12|4464|31
2024|8|4|12|744|31
2024|8|5|12|744|31
2024|8|6|12|744|31
2024|8|8|12|744|31
2024|8|12|12|744|31
2024|9|1|12|4320|30
2024|9|2|12|4320|30
2024|9|3|12|4320|30
2024|9|4|12|720|30
2024|9|5|12|720|30
2024|9|6|12|720|30
2024|9|8|12|720|30
2024|9|12|12|720|30
2024|10|1|12|4463|31
2024|10|2|12|4463|31
2024|10|3|12|4463|31
2024|10|4|12|744|31
2024|10|5|12|744|31
2024|10|6|12|744|31
2024|10|8|12|744|31
2024|10|12|12|744|31
2024|11|1|12|4320|30
2024|11|2|12|4320|30
2024|11|3|12|4320|30
2024|11|4|12|720|30
2024|11|5|12|720|30
2024|11|6|12|720|30
2024|11|8|12|720|30
2024|11|12|12|720|30
2024|12|1|12|4463|31
2024|12|2|12|4463|31
2024|12|3|12|4463|31
2024|12|4|12|744|31
2024|12|5|12|744|31
2024|12|6|12|744|31
2024|12|8|12|744|31
2024|12|12|12|744|31
2025|1|1|12|4463|31
2025|1|2|12|4463|31
2025|1|3|12|4463|31
2025|1|4|12|744|31
2025|1|5|12|744|31
2025|1|6|12|744|31
2025|1|8|12|744|31
2025|1|12|12|744|31
2025|2|1|12|4031|28
2025|2|2|12|4031|28
2025|2|3|12|4031|28
2025|2|4|12|672|28
2025|2|5|12|672|28
2025|2|6|12|672|28
2025|2|8|12|672|28
2025|2|12|12|672|28
2025|3|1|12|2243|16
2025|3|2|12|2243|16
2025|3|3|12|2243|16
2025|3|4|12|375|16
2025|3|5|12|375|16
2025|3|6|12|375|16
2025|3|8|12|375|16
2025|3|12|12|375|16
2024|1|1|13|4462|31
2024|1|2|13|4462|31
2024|1|3|13|4462|31
2024|1|5|13|744|31
2024|1|6|13|744|31
2024|1|8|13|744|31
2024|1|12|13|744|31
2024|2|1|13|4176|29
2024|2|2|13|4176|29
2024|2|3|13|4176|29
2024|2|5|13|696|29
2024|2|6|13|696|29
2024|2|8|13|696|29
2024|2|12|13|696|29
2024|3|1|13|4463|31
2024|3|2|13|4463|31
2024|3|3|13|4463|31
2024|3|5|13|744|31
2024|3|6|13|744|31
2024|3|8|13|744|31
2024|3|12|13|744|31
2024|4|1|13|4320|30
2024|4|2|13|4320|30
2024|4|3|13|4320|30
2024|4|5|13|720|30
2024|4|6|13|720|30
2024|4|8|13|720|30
2024|4|12|13|720|30
2024|5|1|13|4464|31
2024|5|2|13|4464|31
2024|5|3|13|4464|31
2024|5|5|13|744|31
2024|5|6|13|744|31
2024|5|8|13|744|31
2024|5|12|13|744|31
2024|6|1|13|4318|30
2024|6|2|13|4318|30
2024|6|3|13|4318|30
2024|6|5|13|720|30
2024|6|6|13|720|30
2024|6|8|13|720|30
2024|6|12|13|720|30
2024|7|1|13|4448|31
2024|7|2|13|4448|31
2024|7|3|13|4448|31
2024|7|5|13|741|31
2024|7|6|13|741|31
2024|7|8|13|741|31
2024|7|12|13|741|31
2024|8|1|13|4450|31
2024|8|2|13|4450|31
2024|8|3|13|4450|31
2024|8|5|13|742|31
2024|8|6|13|742|31
2024|8|8|13|742|31
2024|8|12|13|742|31
2024|9|1|13|4320|30
2024|9|2|13|4320|30
2024|9|3|13|4320|30
2024|9|5|13|720|30
2024|9|6|13|720|30
2024|9|8|13|720|30
2024|9|12|13|720|30
2024|10|1|13|4463|31
2024|10|2|13|4463|31
2024|10|3|13|4463|31
2024|10|5|13|743|31
2024|10|6|13|743|31
2024|10|8|13|743|31
2024|10|12|13|743|31
2024|11|1|13|4319|30
2024|11|2|13|4319|30
2024|11|3|13|4319|30
2024|11|5|13|720|30
2024|11|6|13|720|30
2024|11|8|13|720|30
2024|11|12|13|720|30
2024|12|1|13|4463|31
2024|12|2|13|4463|31
2024|12|3|13|4463|31
2024|12|5|13|744|31
2024|12|6|13|744|31
2024|12|8|13|744|31
2024|12|12|13|744|31
2025|1|1|13|4463|31
2025|1|2|13|4463|31
2025|1|3|13|4463|31
2025|1|5|13|744|31
2025|1|6|13|744|31
2025|1|8|13|744|31
2025|1|12|13|744|31
2025|2|1|13|4032|28
2025|2|2|13|4032|28
2025|2|3|13|4032|28
2025|2|5|13|672|28
2025|2|6|13|672|28
2025|2|8|13|672|28
2025|2|12|13|672|28
2025|3|1|13|4462|31
2025|3|2|13|4462|31
2025|3|3|13|4462|31
2025|3|5|13|743|31
2025|3|6|13|743|31
2025|3|8|13|743|31
2025|3|12|13|743|31
2025|4|1|13|4312|30
2025|4|2|13|4312|30
2025|4|3|13|4312|30
2025|4|5|13|719|30
2025|4|6|13|719|30
2025|4|8|13|719|30
2025|4|12|13|719|30
2024|1|1|14|4446|31
2024|1|8|14|742|31
2024|2|1|14|2475|20
2024|2|8|14|413|19
2024|7|1|14|1067|8
2024|7|8|14|177|8
2024|8|1|14|4464|31
2024|8|8|14|744|31
2024|9|1|14|4320|30
2024|9|8|14|720|30
2024|10|1|14|4464|31
2024|10|8|14|744|31
2024|11|1|14|4320|30
2024|11|8|14|720|30
2024|12|1|14|4464|31
2024|12|8|14|744|31
2025|1|1|14|4464|31
2025|1|8|14|744|31
2025|2|1|14|4032|28
2025|2|8|14|672|28
2025|3|1|14|4464|31
2025|3|8|14|744|31
2025|4|1|14|4206|30
2025|4|8|14|705|30
2024|8|1|16|215|2
2024|8|2|16|214|2
2024|8|3|16|215|2
2024|8|5|16|35|2
2024|8|6|16|35|2
2024|8|12|16|35|2
2024|9|1|16|4302|30
2024|9|2|16|4302|30
2024|9|3|16|4302|30
2024|9|5|16|717|30
2024|9|6|16|717|30
2024|9|12|16|717|30
2024|10|1|16|4458|31
2024|10|2|16|4458|31
2024|10|3|16|4458|31
2024|10|5|16|743|31
2024|10|6|16|743|31
2024|10|8|16|428|18
2024|10|12|16|743|31
2024|11|1|16|4278|30
2024|11|2|16|4278|30
2024|11|3|16|4278|30
2024|11|5|16|713|30
2024|11|6|16|713|30
2024|11|8|16|713|30
2024|11|12|16|713|30
2024|12|1|16|4422|31
2024|12|2|16|4422|31
2024|12|3|16|4422|31
2024|12|5|16|737|31
2024|12|6|16|737|31
2024|12|8|16|737|31
2024|12|12|16|737|31
2025|1|1|16|4380|31
2025|1|2|16|4374|31
2025|1|3|16|4374|31
2025|1|5|16|729|31
2025|1|6|16|729|31
2025|1|8|16|729|31
2025|1|12|16|729|31
2025|2|1|16|3948|28
2025|2|2|16|3948|28
2025|2|3|16|3948|28
2025|2|5|16|658|28
2025|2|6|16|658|28
2025|2|8|16|658|28
2025|2|12|16|658|28
2025|3|1|16|4440|31
2025|3|2|16|4434|31
2025|3|3|16|4434|31
2025|3|5|16|739|31
2025|3|6|16|740|31
2025|3|8|16|739|31
2025|3|12|16|739|31
2025|4|1|16|3968|30
2025|4|2|16|3968|30
2025|4|3|16|3968|30
2025|4|5|16|668|30
2025|4|6|16|668|30
2025|4|8|16|668|30
2025|4|12|16|668|30
2024|1|1|18|4319|31
2024|1|7|18|4373|31
2024|1|8|18|714|31
2024|2|1|18|4129|29
2024|2|7|18|4152|29
2024|2|8|18|684|29
2024|3|1|18|4365|31
2024|3|7|18|4410|31
2024|3|8|18|728|31
2024|4|1|18|3908|30
2024|4|7|18|4147|30
2024|4|8|18|658|30
2024|5|1|18|4305|31
2024|5|7|18|4333|31
2024|5|8|18|713|31
2024|6|1|18|4056|30
2024|6|7|18|4071|30
2024|6|8|18|664|30
2024|7|1|18|4391|31
2024|7|7|18|4414|31
2024|7|8|18|716|31
2024|8|1|18|4425|31
2024|8|7|18|4449|31
2024|8|8|18|728|31
2024|9|1|18|4063|30
2024|9|7|18|4115|30
2024|9|8|18|669|30
2024|10|1|18|4150|31
2024|10|7|18|4222|31
2024|10|8|18|673|31
2024|11|1|18|4231|30
2024|11|7|18|4244|30
2024|11|8|18|703|30
2024|12|1|18|4103|31
2024|12|7|18|4106|31
2024|12|8|18|688|31
2025|1|1|18|4029|31
2025|1|7|18|4030|31
2025|1|8|18|678|31
2025|2|1|18|3701|28
2025|2|7|18|3708|28
2025|2|8|18|628|28
2025|3|1|18|3948|31
2025|3|7|18|3955|31
2025|3|8|18|678|31
2025|4|1|18|4142|30
2025|4|7|18|4146|30
2025|4|8|18|687|30
2024|5|1|20|3798|27
2024|5|2|20|3798|27
2024|5|3|20|3798|27
2024|5|4|20|633|27
2024|5|5|20|633|27
2024|5|6|20|633|27
2024|5|8|20|633|27
2024|6|1|20|4317|30
2024|6|2|20|4317|30
2024|6|3|20|4317|30
2024|6|4|20|720|30
2024|6|5|20|720|30
2024|6|6|20|720|30
2024|6|8|20|720|30
2024|7|1|20|4463|31
2024|7|2|20|4463|31
2024|7|3|20|4463|31
2024|7|4|20|744|31
2024|7|5|20|744|31
2024|7|6|20|744|31
2024|7|8|20|744|31
2024|8|1|20|4464|31
2024|8|2|20|4464|31
2024|8|3|20|4464|31
2024|8|4|20|744|31
2024|8|5|20|744|31
2024|8|6|20|744|31
2024|8|8|20|744|31
2024|9|1|20|4320|30
2024|9|2|20|4320|30
2024|9|3|20|4320|30
2024|9|4|20|720|30
2024|9|5|20|720|30
2024|9|6|20|720|30
2024|9|8|20|720|30
2024|10|1|20|4464|31
2024|10|2|20|4464|31
2024|10|3|20|4464|31
2024|10|4|20|744|31
2024|10|5|20|744|31
2024|10|6|20|744|31
2024|10|8|20|744|31
2024|11|1|20|4319|30
2024|11|2|20|4319|30
2024|11|3|20|4319|30
2024|11|4|20|720|30
2024|11|5|20|720|30
2024|11|6|20|720|30
2024|11|8|20|720|30
2024|12|1|20|4462|31
2024|12|2|20|4462|31
2024|12|3|20|4462|31
2024|12|4|20|743|31
2024|12|5|20|743|31
2024|12|6|20|743|31
2024|12|8|20|743|31
2025|1|1|20|4463|31
2025|1|2|20|4463|31
2025|1|3|20|4463|31
2025|1|4|20|744|31
2025|1|5|20|744|31
2025|1|6|20|744|31
2025|1|8|20|744|31
2025|2|1|20|4032|28
2025|2|2|20|4032|28
2025|2|3|20|4032|28
2025|2|4|20|672|28
2025|2|5|20|672|28
2025|2|6|20|672|28
2025|2|8|20|672|28
2025|3|1|20|4463|31
2025|3|2|20|4463|31
2025|3|3|20|4463|31
2025|3|4|20|744|31
2025|3|5|20|744|31
2025|3|6|20|744|31
2025|3|8|20|744|31
2025|4|1|20|4316|30
2025|4|2|20|4316|30
2025|4|3|20|4316|30
2025|4|4|20|720|30
2025|4|5|20|720|30
2025|4|6|20|720|30
2025|4|8|20|720|30
2024|6|1|21|3076|22
2024|6|2|21|3068|22
2024|6|3|21|3076|22
2024|6|4|21|511|22
2024|6|5|21|726|22
2024|6|6|21|511|22
2024|6|8|21|718|22
2024|6|12|21|511|22
2024|7|1|21|2095|15
2024|7|2|21|2095|15
2024|7|3|21|2095|15
2024|7|4|21|350|15
2024|7|5|21|350|15
2024|7|6|21|350|15
2024|7|8|21|350|15
2024|7|12|21|350|15
2024|9|1|21|3010|22
2024|9|2|21|658|5
2024|9|3|21|658|5
2024|9|4|21|500|22
2024|9|5|21|500|22
2024|9|6|21|500|22
2024|9|8|21|499|22
2024|9|12|21|500|22
2024|10|1|21|4464|31
2024|10|2|21|4464|31
2024|10|3|21|4464|31
2024|10|4|21|744|31
2024|10|5|21|744|31
2024|10|6|21|744|31
2024|10|8|21|744|31
2024|10|12|21|744|31
2024|11|1|21|4308|30
2024|11|2|21|4308|30
2024|11|3|21|4308|30
2024|11|4|21|718|30
2024|11|5|21|718|30
2024|11|6|21|718|30
2024|11|8|21|718|30
2024|11|12|21|718|30
2024|12|1|21|4464|31
2024|12|2|21|4464|31
2024|12|3|21|4464|31
2024|12|4|21|744|31
2024|12|5|21|744|31
2024|12|6|21|744|31
2024|12|8|21|744|31
2024|12|12|21|744|31
2025|1|1|21|4464|31
2025|1|2|21|4458|31
2025|1|3|21|4458|31
2025|1|4|21|743|31
2025|1|5|21|743|31
2025|1|6|21|743|31
2025|1|8|21|743|31
2025|1|12|21|743|31
2025|2|1|21|4032|28
2025|2|2|21|4032|28
2025|2|3|21|4032|28
2025|2|4|21|672|28
2025|2|5|21|672|28
2025|2|6|21|672|28
2025|2|8|21|672|28
2025|2|12|21|672|28
2025|3|1|21|4464|31
2025|3|2|21|4464|31
2025|3|3|21|4464|31
2025|3|4|21|744|31
2025|3|5|21|744|31
2025|3|6|21|744|31
2025|3|8|21|744|31
2025|3|12|21|744|31
2025|4|1|21|4062|30
2025|4|2|21|4062|30
2025|4|3|21|4062|30
2025|4|4|21|682|30
2025|4|5|21|682|30
2025|4|6|21|682|30
2025|4|8|21|682|30
2025|4|12|21|682|30
2024|6|1|22|1154|10
2024|6|2|22|1154|10
2024|6|3|22|1154|10
2024|6|5|22|193|10
2024|6|6|22|193|10
2024|6|8|22|193|10
2024|6|12|22|193|10
2024|10|1|22|3225|23
2024|10|2|22|3225|23
2024|10|3|22|3225|23
2024|10|5|22|537|23
2024|10|6|22|537|23
2024|10|8|22|537|23
2024|10|12|22|537|23
2024|11|1|22|28|1
2024|11|2|22|28|1
2024|11|3|22|28|1
2024|11|5|22|5|1
2024|11|6|22|5|1
2024|11|8|22|5|1
2024|11|12|22|5|1
2024|6|1|23|1741|13
2024|6|2|23|1741|13
2024|6|3|23|1741|13
2024|6|4|23|289|13
2024|6|5|23|289|13
2024|6|6|23|289|13
2024|6|8|23|289|13
2024|6|12|23|289|13
2024|7|1|23|4464|31
2024|7|2|23|4464|31
2024|7|3|23|4464|31
2024|7|4|23|744|31
2024|7|5|23|744|31
2024|7|6|23|744|31
2024|7|8|23|744|31
2024|7|12|23|744|31
2024|8|1|23|4464|31
2024|8|2|23|4464|31
2024|8|3|23|4464|31
2024|8|4|23|744|31
2024|8|5|23|744|31
2024|8|6|23|744|31
2024|8|8|23|744|31
2024|8|12|23|744|31
2024|9|1|23|4320|30
2024|9|2|23|4320|30
2024|9|3|23|4320|30
2024|9|4|23|720|30
2024|9|5|23|720|30
2024|9|6|23|720|30
2024|9|8|23|720|30
2024|9|12|23|720|30
2024|10|1|23|3376|24
2024|10|2|23|3376|24
2024|10|3|23|3376|24
2024|10|4|23|563|24
2024|10|5|23|563|24
2024|10|6|23|563|24
2024|10|8|23|563|24
2024|10|12|23|563|24
2024|11|1|23|3118|23
2024|11|2|23|3118|23
2024|11|3|23|3118|23
2024|11|4|23|520|23
2024|11|5|23|520|23
2024|11|6|23|520|23
2024|11|8|23|520|23
2024|11|12|23|520|23
2024|12|1|23|4464|31
2024|12|2|23|4464|31
2024|12|3|23|4464|31
2024|12|4|23|744|31
2024|12|5|23|744|31
2024|12|6|23|744|31
2024|12|8|23|744|31
2024|12|12|23|744|31
2025|1|1|23|4464|31
2025|1|2|23|4464|31
2025|1|3|23|4464|31
2025|1|4|23|744|31
2025|1|5|23|744|31
2025|1|6|23|744|31
2025|1|8|23|744|31
2025|1|12|23|744|31
2025|2|1|23|2107|15
2025|2|2|23|2107|15
2025|2|3|23|2107|15
2025|2|4|23|352|15
2025|2|5|23|352|15
2025|2|6|23|352|15
2025|2|8|23|352|15
2025|2|12|23|352|15
2024|5|1|24|1413|17
2024|5|2|24|1413|17
2024|5|3|24|1413|17
2024|5|4|24|234|17
2024|5|5|24|234|17
2024|5|6|24|234|17
2024|5|8|24|234|17
2024|6|1|24|4317|30
2024|6|2|24|4317|30
2024|6|3|24|4317|30
2024|6|4|24|720|30
2024|6|5|24|720|30
2024|6|6|24|720|30
2024|6|8|24|720|30
2024|7|1|24|4463|31
2024|7|2|24|4463|31
2024|7|3|24|4463|31
2024|7|4|24|744|31
2024|7|5|24|744|31
2024|7|6|24|744|31
2024|7|8|24|744|31
